IoTDeviceID,timestamp,Location,Type,Value,Unit
GrainTemp5,2024-06-21 13:00:00,Silo2,graintemperature,12.2,celsius
GrainTemp6,2024-06-21 13:00:00,Silo2,graintemperature,13.9,celsius
GrainTemp4,2024-06-21 14:00:00,Silo2,graintemperature,9.1,celsius
GrainTemp5,2024-06-21 14:00:00,Silo2,graintemperature,1.1,celsius
GrainTemp6,2024-06-21 14:00:00,Silo2,graintemperature,7.8,celsius
GrainTemp4,2024-06-21 15:00:00,Silo2,graintemperature,8.8,celsius
GrainTemp5,2024-06-21 15:00:00,Silo2,graintemperature,8.7,celsius
GrainTemp6,2024-06-21 15:00:00,Silo2,graintemperature,14.8,celsius
GrainTemp4,2024-06-21 16:00:00,Silo2,graintemperature,13.6,celsius
GrainTemp5,2024-06-21 16:00:00,Silo2,graintemperature,11.6,celsius
GrainTemp6,2024-06-21 16:00:00,Silo2,graintemperature,11.5,celsius
GrainTemp4,2024-06-21 17:00:00,Silo2,graintemperature,11.6,celsius
GrainTemp5,2024-06-21 17:00:00,Silo2,graintemperature,5.3,celsius
GrainTemp6,2024-06-21 17:00:00,Silo2,graintemperature,10.4,celsius
Temp2,2024-06-22 08:00:00,Silo2,temperature,11.5,celsius
Humd2,2024-06-22 08:00:00,Silo2,humidity,32.4,percentage
InTemp2,2024-06-22 08:00:00,Silo2,intemperature,11.4,celsius
Temp2,2024-06-22 14:00:00,Silo2,temperature,15.6,celsius
Humd2,2024-06-22 14:00:00,Silo2,humidity,10.6,percentage
InTemp2,2024-06-22 14:00:00,Silo2,intemperature,17.6,celsius
GrainTemp4,2024-06-22 08:00:00,Silo2,graintemperature,10.3,celsius
GrainTemp5,2024-06-22 08:00:00,Silo2,graintemperature,6.1,celsius
GrainTemp6,2024-06-22 08:00:00,Silo2,graintemperature,7.3,celsius
GrainTemp4,2024-06-22 09:00:00,Silo2,graintemperature,9.3,celsius
GrainTemp5,2024-06-22 09:00:00,Silo2,graintemperature,11.4,celsius
GrainTemp6,2024-06-22 09:00:00,Silo2,graintemperature,5.8,celsius
GrainTemp4,2024-06-22 10:00:00,Silo2,graintemperature,14.6,celsius
GrainTemp5,2024-06-22 10:00:00,Silo2,graintemperature,2.5,celsius
GrainTemp6,2024-06-22 10:00:00,Silo2,graintemperature,2.2,celsius
GrainTemp4,2024-06-22 11:00:00,Silo2,graintemperature,1.1,celsius
GrainTemp5,2024-06-22 11:00:00,Silo2,graintemperature,4.3,celsius
GrainTemp6,2024-06-22 11:00:00,Silo2,graintemperature,7.1,celsius
GrainTemp4,2024-06-22 12:00:00,Silo2,graintemperature,8.7,celsius
GrainTemp5,2024-06-22 12:00:00,Silo2,graintemperature,7.6,celsius
GrainTemp6,2024-06-22 12:00:00,Silo2,graintemperature,10.4,celsius
GrainTemp4,2024-06-22 13:00:00,Silo2,graintemperature,5.4,celsius
GrainTemp5,2024-06-22 13:00:00,Silo2,graintemperature,13.2,celsius
GrainTemp6,2024-06-22 13:00:00,Silo2,graintemperature,4.3,celsius
GrainTemp4,2024-06-22 14:00:00,Silo2,graintemperature,10.7,celsius
GrainTemp5,2024-06-22 14:00:00,Silo2,graintemperature,10.5,celsius
GrainTemp6,2024-06-22 14:00:00,Silo2,graintemperature,6.2,celsius
GrainTemp4,2024-06-22 15:00:00,Silo2,graintemperature,4.6,celsius
GrainTemp5,2024-06-22 15:00:00,Silo2,graintemperature,9.7,celsius
GrainTemp6,2024-06-22 15:00:00,Silo2,graintemperature,1.2,celsius
GrainTemp4,2024-06-22 16:00:00,Silo2,graintemperature,11.5,celsius
GrainTemp5,2024-06-22 16:00:00,Silo2,graintemperature,9.2,celsius
GrainTemp6,2024-06-22 16:00:00,Silo2,graintemperature,4.8,celsius
GrainTemp4,2024-06-22 17:00:00,Silo2,graintemperature,4.4,celsius
GrainTemp5,2024-06-22 17:00:00,Silo2,graintemperature,4.8,celsius
GrainTemp6,2024-06-22 17:00:00,Silo2,graintemperature,8.5,celsius
Temp2,2024-06-23 08:00:00,Silo2,temperature,23.2,celsius
Humd2,2024-06-23 08:00:00,Silo2,humidity,17.5,percentage
InTemp2,2024-06-23 08:00:00,Silo2,intemperature,18.0,celsius
Temp2,2024-06-23 14:00:00,Silo2,temperature,22.4,celsius
Humd2,2024-06-23 14:00:00,Silo2,humidity,24.9,percentage
InTemp2,2024-06-23 14:00:00,Silo2,intemperature,22.5,celsius
GrainTemp4,2024-06-23 08:00:00,Silo2,graintemperature,12.6,celsius
GrainTemp5,2024-06-23 08:00:00,Silo2,graintemperature,12.8,celsius
GrainTemp6,2024-06-23 08:00:00,Silo2,graintemperature,8.9,celsius
GrainTemp4,2024-06-23 09:00:00,Silo2,graintemperature,3.7,celsius
GrainTemp5,2024-06-23 09:00:00,Silo2,graintemperature,13.3,celsius
GrainTemp6,2024-06-23 09:00:00,Silo2,graintemperature,1.6,celsius
GrainTemp4,2024-06-23 10:00:00,Silo2,graintemperature,5.2,celsius
GrainTemp5,2024-06-23 10:00:00,Silo2,graintemperature,8.2,celsius
GrainTemp6,2024-06-23 10:00:00,Silo2,graintemperature,10.3,celsius
GrainTemp4,2024-06-23 11:00:00,Silo2,graintemperature,13.2,celsius
GrainTemp5,2024-06-23 11:00:00,Silo2,graintemperature,5.5,celsius
GrainTemp6,2024-06-23 11:00:00,Silo2,graintemperature,5.0,celsius
GrainTemp4,2024-06-23 12:00:00,Silo2,graintemperature,7.7,celsius
GrainTemp5,2024-06-23 12:00:00,Silo2,graintemperature,8.8,celsius
GrainTemp6,2024-06-23 12:00:00,Silo2,graintemperature,4.7,celsius
GrainTemp4,2024-06-23 13:00:00,Silo2,graintemperature,14.8,celsius
GrainTemp5,2024-06-23 13:00:00,Silo2,graintemperature,7.2,celsius
GrainTemp6,2024-06-23 13:00:00,Silo2,graintemperature,13.2,celsius
GrainTemp4,2024-06-23 14:00:00,Silo2,graintemperature,1.7,celsius
GrainTemp5,2024-06-23 14:00:00,Silo2,graintemperature,10.3,celsius
GrainTemp6,2024-06-23 14:00:00,Silo2,graintemperature,2.6,celsius
GrainTemp4,2024-06-23 15:00:00,Silo2,graintemperature,7.9,celsius
GrainTemp5,2024-06-23 15:00:00,Silo2,graintemperature,7.6,celsius
GrainTemp6,2024-06-23 15:00:00,Silo2,graintemperature,14.6,celsius
GrainTemp4,2024-06-23 16:00:00,Silo2,graintemperature,10.7,celsius
GrainTemp5,2024-06-23 16:00:00,Silo2,graintemperature,14.1,celsius
GrainTemp6,2024-06-23 16:00:00,Silo2,graintemperature,4.7,celsius
GrainTemp4,2024-06-23 17:00:00,Silo2,graintemperature,10.3,celsius
GrainTemp5,2024-06-23 17:00:00,Silo2,graintemperature,1.3,celsius
GrainTemp6,2024-06-23 17:00:00,Silo2,graintemperature,5.6,celsius
Temp2,2024-06-24 08:00:00,Silo2,temperature,9.9,celsius
Humd2,2024-06-24 08:00:00,Silo2,humidity,25.5,percentage
InTemp2,2024-06-24 08:00:00,Silo2,intemperature,15.6,celsius
Temp2,2024-06-24 14:00:00,Silo2,temperature,20.2,celsius
Humd2,2024-06-24 14:00:00,Silo2,humidity,22.8,percentage
InTemp2,2024-06-24 14:00:00,Silo2,intemperature,11.5,celsius
GrainTemp4,2024-06-24 08:00:00,Silo2,graintemperature,2.3,celsius
GrainTemp5,2024-06-24 08:00:00,Silo2,graintemperature,4.1,celsius
GrainTemp6,2024-06-24 08:00:00,Silo2,graintemperature,9.5,celsius
GrainTemp4,2024-06-24 09:00:00,Silo2,graintemperature,3.0,celsius
GrainTemp5,2024-06-24 09:00:00,Silo2,graintemperature,5.8,celsius
GrainTemp6,2024-06-24 09:00:00,Silo2,graintemperature,4.6,celsius
GrainTemp4,2024-06-24 10:00:00,Silo2,graintemperature,6.9,celsius
GrainTemp5,2024-06-24 10:00:00,Silo2,graintemperature,7.7,celsius
GrainTemp6,2024-06-24 10:00:00,Silo2,graintemperature,4.8,celsius
GrainTemp4,2024-06-24 11:00:00,Silo2,graintemperature,12.1,celsius
GrainTemp5,2024-06-24 11:00:00,Silo2,graintemperature,6.0,celsius
GrainTemp6,2024-06-24 11:00:00,Silo2,graintemperature,2.1,celsius
GrainTemp4,2024-06-24 12:00:00,Silo2,graintemperature,14.6,celsius
GrainTemp5,2024-06-24 12:00:00,Silo2,graintemperature,14.8,celsius
GrainTemp6,2024-06-24 12:00:00,Silo2,graintemperature,11.0,celsius
GrainTemp4,2024-06-24 13:00:00,Silo2,graintemperature,6.6,celsius
GrainTemp5,2024-06-24 13:00:00,Silo2,graintemperature,7.0,celsius
GrainTemp6,2024-06-24 13:00:00,Silo2,graintemperature,10.0,celsius
GrainTemp4,2024-06-24 14:00:00,Silo2,graintemperature,4.3,celsius
GrainTemp5,2024-06-24 14:00:00,Silo2,graintemperature,8.6,celsius
GrainTemp6,2024-06-24 14:00:00,Silo2,graintemperature,5.9,celsius
GrainTemp4,2024-06-24 15:00:00,Silo2,graintemperature,14.4,celsius
GrainTemp5,2024-06-24 15:00:00,Silo2,graintemperature,11.9,celsius
GrainTemp6,2024-06-24 15:00:00,Silo2,graintemperature,13.7,celsius
GrainTemp4,2024-06-24 16:00:00,Silo2,graintemperature,3.4,celsius
GrainTemp5,2024-06-24 16:00:00,Silo2,graintemperature,14.2,celsius
GrainTemp6,2024-06-24 16:00:00,Silo2,graintemperature,11.7,celsius
GrainTemp4,2024-06-24 17:00:00,Silo2,graintemperature,5.9,celsius
GrainTemp5,2024-06-24 17:00:00,Silo2,graintemperature,14.2,celsius
GrainTemp6,2024-06-24 17:00:00,Silo2,graintemperature,6.1,celsius
Temp2,2024-06-25 08:00:00,Silo2,temperature,23.0,celsius
Humd2,2024-06-25 08:00:00,Silo2,humidity,15.4,percentage
InTemp2,2024-06-25 08:00:00,Silo2,intemperature,17.6,celsius
Temp2,2024-06-25 14:00:00,Silo2,temperature,11.1,celsius
Humd2,2024-06-25 14:00:00,Silo2,humidity,6.8,percentage
InTemp2,2024-06-25 14:00:00,Silo2,intemperature,6.2,celsius
GrainTemp4,2024-06-25 08:00:00,Silo2,graintemperature,9.4,celsius
GrainTemp5,2024-06-25 08:00:00,Silo2,graintemperature,10.9,celsius
GrainTemp6,2024-06-25 08:00:00,Silo2,graintemperature,9.5,celsius
GrainTemp4,2024-06-25 09:00:00,Silo2,graintemperature,2.5,celsius
GrainTemp5,2024-06-25 09:00:00,Silo2,graintemperature,4.9,celsius
GrainTemp6,2024-06-25 09:00:00,Silo2,graintemperature,11.8,celsius
GrainTemp4,2024-06-25 10:00:00,Silo2,graintemperature,7.4,celsius
GrainTemp5,2024-06-25 10:00:00,Silo2,graintemperature,5.6,celsius
GrainTemp6,2024-06-25 10:00:00,Silo2,graintemperature,2.3,celsius
GrainTemp4,2024-06-25 11:00:00,Silo2,graintemperature,13.6,celsius
GrainTemp5,2024-06-25 11:00:00,Silo2,graintemperature,4.7,celsius
GrainTemp6,2024-06-25 11:00:00,Silo2,graintemperature,13.4,celsius
GrainTemp4,2024-06-25 12:00:00,Silo2,graintemperature,11.1,celsius
GrainTemp5,2024-06-25 12:00:00,Silo2,graintemperature,11.7,celsius
GrainTemp6,2024-06-25 12:00:00,Silo2,graintemperature,10.9,celsius
GrainTemp4,2024-06-25 13:00:00,Silo2,graintemperature,10.3,celsius
GrainTemp5,2024-06-25 13:00:00,Silo2,graintemperature,10.9,celsius
GrainTemp6,2024-06-25 13:00:00,Silo2,graintemperature,2.8,celsius
GrainTemp4,2024-06-25 14:00:00,Silo2,graintemperature,10.3,celsius
GrainTemp5,2024-06-25 14:00:00,Silo2,graintemperature,6.8,celsius
GrainTemp6,2024-06-25 14:00:00,Silo2,graintemperature,10.6,celsius
GrainTemp4,2024-06-25 15:00:00,Silo2,graintemperature,7.2,celsius
GrainTemp5,2024-06-25 15:00:00,Silo2,graintemperature,10.5,celsius
GrainTemp6,2024-06-25 15:00:00,Silo2,graintemperature,14.6,celsius
GrainTemp4,2024-06-25 16:00:00,Silo2,graintemperature,4.2,celsius
GrainTemp5,2024-06-25 16:00:00,Silo2,graintemperature,4.7,celsius
GrainTemp6,2024-06-25 16:00:00,Silo2,graintemperature,4.5,celsius
GrainTemp4,2024-06-25 17:00:00,Silo2,graintemperature,10.7,celsius
GrainTemp5,2024-06-25 17:00:00,Silo2,graintemperature,9.5,celsius
GrainTemp6,2024-06-25 17:00:00,Silo2,graintemperature,14.2,celsius
Temp2,2024-06-26 08:00:00,Silo2,temperature,12.7,celsius
Humd2,2024-06-26 08:00:00,Silo2,humidity,20.6,percentage
InTemp2,2024-06-26 08:00:00,Silo2,intemperature,24.5,celsius
Temp2,2024-06-26 14:00:00,Silo2,temperature,17.2,celsius
Humd2,2024-06-26 14:00:00,Silo2,humidity,19.6,percentage
InTemp2,2024-06-26 14:00:00,Silo2,intemperature,7.5,celsius
GrainTemp4,2024-06-26 08:00:00,Silo2,graintemperature,13.6,celsius
GrainTemp5,2024-06-26 08:00:00,Silo2,graintemperature,10.5,celsius
GrainTemp6,2024-06-26 08:00:00,Silo2,graintemperature,11.7,celsius
GrainTemp4,2024-06-26 09:00:00,Silo2,graintemperature,4.0,celsius
GrainTemp5,2024-06-26 09:00:00,Silo2,graintemperature,10.5,celsius
GrainTemp6,2024-06-26 09:00:00,Silo2,graintemperature,10.1,celsius
GrainTemp4,2024-06-26 10:00:00,Silo2,graintemperature,8.0,celsius
GrainTemp5,2024-06-26 10:00:00,Silo2,graintemperature,8.3,celsius
GrainTemp6,2024-06-26 10:00:00,Silo2,graintemperature,6.8,celsius
GrainTemp4,2024-06-26 11:00:00,Silo2,graintemperature,2.2,celsius
GrainTemp5,2024-06-26 11:00:00,Silo2,graintemperature,3.8,celsius
GrainTemp6,2024-06-26 11:00:00,Silo2,graintemperature,8.8,celsius
GrainTemp4,2024-06-26 12:00:00,Silo2,graintemperature,2.8,celsius
GrainTemp5,2024-06-26 12:00:00,Silo2,graintemperature,9.1,celsius
GrainTemp6,2024-06-26 12:00:00,Silo2,graintemperature,12.9,celsius
GrainTemp4,2024-06-26 13:00:00,Silo2,graintemperature,8.6,celsius
GrainTemp5,2024-06-26 13:00:00,Silo2,graintemperature,10.0,celsius
GrainTemp6,2024-06-26 13:00:00,Silo2,graintemperature,3.7,celsius
GrainTemp4,2024-06-26 14:00:00,Silo2,graintemperature,6.3,celsius
GrainTemp5,2024-06-26 14:00:00,Silo2,graintemperature,12.6,celsius
GrainTemp6,2024-06-26 14:00:00,Silo2,graintemperature,3.5,celsius
GrainTemp4,2024-06-26 15:00:00,Silo2,graintemperature,5.7,celsius
GrainTemp5,2024-06-26 15:00:00,Silo2,graintemperature,8.2,celsius
GrainTemp6,2024-06-26 15:00:00,Silo2,graintemperature,11.6,celsius
GrainTemp4,2024-06-26 16:00:00,Silo2,graintemperature,6.3,celsius
GrainTemp5,2024-06-26 16:00:00,Silo2,graintemperature,2.4,celsius
GrainTemp6,2024-06-26 16:00:00,Silo2,graintemperature,10.0,celsius
GrainTemp4,2024-06-26 17:00:00,Silo2,graintemperature,6.9,celsius
GrainTemp5,2024-06-26 17:00:00,Silo2,graintemperature,10.5,celsius
GrainTemp6,2024-06-26 17:00:00,Silo2,graintemperature,13.0,celsius
Temp2,2024-06-27 08:00:00,Silo2,temperature,8.4,celsius
Humd2,2024-06-27 08:00:00,Silo2,humidity,11.0,percentage
InTemp2,2024-06-27 08:00:00,Silo2,intemperature,17.5,celsius
Temp2,2024-06-27 14:00:00,Silo2,temperature,24.8,celsius
Humd2,2024-06-27 14:00:00,Silo2,humidity,18.1,percentage
InTemp2,2024-06-27 14:00:00,Silo2,intemperature,17.6,celsius
GrainTemp4,2024-06-27 08:00:00,Silo2,graintemperature,6.2,celsius
GrainTemp5,2024-06-27 08:00:00,Silo2,graintemperature,13.7,celsius
GrainTemp6,2024-06-27 08:00:00,Silo2,graintemperature,2.6,celsius
GrainTemp4,2024-06-27 09:00:00,Silo2,graintemperature,8.3,celsius
GrainTemp5,2024-06-27 09:00:00,Silo2,graintemperature,12.3,celsius
GrainTemp6,2024-06-27 09:00:00,Silo2,graintemperature,8.5,celsius
GrainTemp4,2024-06-27 10:00:00,Silo2,graintemperature,9.2,celsius
GrainTemp5,2024-06-27 10:00:00,Silo2,graintemperature,13.1,celsius
GrainTemp6,2024-06-27 10:00:00,Silo2,graintemperature,6.7,celsius
GrainTemp4,2024-06-27 11:00:00,Silo2,graintemperature,3.8,celsius
GrainTemp5,2024-06-27 11:00:00,Silo2,graintemperature,1.7,celsius
GrainTemp6,2024-06-27 11:00:00,Silo2,graintemperature,13.1,celsius
GrainTemp4,2024-06-27 12:00:00,Silo2,graintemperature,6.4,celsius
GrainTemp5,2024-06-27 12:00:00,Silo2,graintemperature,3.5,celsius
GrainTemp6,2024-06-27 12:00:00,Silo2,graintemperature,8.3,celsius
GrainTemp4,2024-06-27 13:00:00,Silo2,graintemperature,10.0,celsius
GrainTemp5,2024-06-27 13:00:00,Silo2,graintemperature,11.0,celsius
GrainTemp6,2024-06-27 13:00:00,Silo2,graintemperature,5.5,celsius
GrainTemp4,2024-06-27 14:00:00,Silo2,graintemperature,1.7,celsius
GrainTemp5,2024-06-27 14:00:00,Silo2,graintemperature,9.7,celsius
GrainTemp6,2024-06-27 14:00:00,Silo2,graintemperature,12.0,celsius
GrainTemp4,2024-06-27 15:00:00,Silo2,graintemperature,13.0,celsius
GrainTemp5,2024-06-27 15:00:00,Silo2,graintemperature,10.0,celsius
GrainTemp6,2024-06-27 15:00:00,Silo2,graintemperature,3.7,celsius
GrainTemp4,2024-06-27 16:00:00,Silo2,graintemperature,14.0,celsius
GrainTemp5,2024-06-27 16:00:00,Silo2,graintemperature,14.6,celsius
GrainTemp6,2024-06-27 16:00:00,Silo2,graintemperature,4.6,celsius
GrainTemp4,2024-06-27 17:00:00,Silo2,graintemperature,1.7,celsius
GrainTemp5,2024-06-27 17:00:00,Silo2,graintemperature,10.3,celsius
GrainTemp6,2024-06-27 17:00:00,Silo2,graintemperature,13.6,celsius
Temp2,2024-06-28 08:00:00,Silo2,temperature,8.3,celsius
Humd2,2024-06-28 08:00:00,Silo2,humidity,27.3,percentage
InTemp2,2024-06-28 08:00:00,Silo2,intemperature,7.3,celsius
Temp2,2024-06-28 14:00:00,Silo2,temperature,9.7,celsius
Humd2,2024-06-28 14:00:00,Silo2,humidity,10.2,percentage
InTemp2,2024-06-28 14:00:00,Silo2,intemperature,14.1,celsius
GrainTemp4,2024-06-28 08:00:00,Silo2,graintemperature,6.8,celsius
GrainTemp5,2024-06-28 08:00:00,Silo2,graintemperature,6.4,celsius
GrainTemp6,2024-06-28 08:00:00,Silo2,graintemperature,4.1,celsius
GrainTemp4,2024-06-28 09:00:00,Silo2,graintemperature,6.6,celsius
GrainTemp5,2024-06-28 09:00:00,Silo2,graintemperature,11.4,celsius
GrainTemp6,2024-06-28 09:00:00,Silo2,graintemperature,4.6,celsius
GrainTemp4,2024-06-28 10:00:00,Silo2,graintemperature,6.5,celsius
GrainTemp5,2024-06-28 10:00:00,Silo2,graintemperature,5.9,celsius
GrainTemp6,2024-06-28 10:00:00,Silo2,graintemperature,1.5,celsius
GrainTemp4,2024-06-28 11:00:00,Silo2,graintemperature,14.6,celsius
GrainTemp5,2024-06-28 11:00:00,Silo2,graintemperature,3.9,celsius
GrainTemp6,2024-06-28 11:00:00,Silo2,graintemperature,12.2,celsius
GrainTemp4,2024-06-28 12:00:00,Silo2,graintemperature,6.9,celsius
GrainTemp5,2024-06-28 12:00:00,Silo2,graintemperature,9.7,celsius
GrainTemp6,2024-06-28 12:00:00,Silo2,graintemperature,9.4,celsius
GrainTemp4,2024-06-28 13:00:00,Silo2,graintemperature,4.6,celsius
GrainTemp5,2024-06-28 13:00:00,Silo2,graintemperature,11.8,celsius
GrainTemp6,2024-06-28 13:00:00,Silo2,graintemperature,11.6,celsius
GrainTemp4,2024-06-28 14:00:00,Silo2,graintemperature,10.6,celsius
GrainTemp5,2024-06-28 14:00:00,Silo2,graintemperature,10.8,celsius
GrainTemp6,2024-06-28 14:00:00,Silo2,graintemperature,2.1,celsius
GrainTemp4,2024-06-28 15:00:00,Silo2,graintemperature,7.9,celsius
GrainTemp5,2024-06-28 15:00:00,Silo2,graintemperature,2.6,celsius
GrainTemp6,2024-06-28 15:00:00,Silo2,graintemperature,4.2,celsius
GrainTemp4,2024-06-28 16:00:00,Silo2,graintemperature,7.6,celsius
GrainTemp5,2024-06-28 16:00:00,Silo2,graintemperature,11.8,celsius
GrainTemp6,2024-06-28 16:00:00,Silo2,graintemperature,9.3,celsius
GrainTemp4,2024-06-28 17:00:00,Silo2,graintemperature,10.9,celsius
GrainTemp5,2024-06-28 17:00:00,Silo2,graintemperature,8.4,celsius
GrainTemp6,2024-06-28 17:00:00,Silo2,graintemperature,4.5,celsius
Temp2,2024-06-29 08:00:00,Silo2,temperature,12.9,celsius
Humd2,2024-06-29 08:00:00,Silo2,humidity,27.7,percentage
InTemp2,2024-06-29 08:00:00,Silo2,intemperature,9.7,celsius
Temp2,2024-06-29 14:00:00,Silo2,temperature,15.9,celsius
Humd2,2024-06-29 14:00:00,Silo2,humidity,19.3,percentage
InTemp2,2024-06-29 14:00:00,Silo2,intemperature,11.6,celsius
GrainTemp4,2024-06-29 08:00:00,Silo2,graintemperature,5.6,celsius
GrainTemp5,2024-06-29 08:00:00,Silo2,graintemperature,11.3,celsius
GrainTemp6,2024-06-29 08:00:00,Silo2,graintemperature,6.4,celsius
GrainTemp4,2024-06-29 09:00:00,Silo2,graintemperature,9.3,celsius
GrainTemp5,2024-06-29 09:00:00,Silo2,graintemperature,5.7,celsius
GrainTemp6,2024-06-29 09:00:00,Silo2,graintemperature,14.4,celsius
GrainTemp4,2024-06-29 10:00:00,Silo2,graintemperature,1.9,celsius
GrainTemp5,2024-06-29 10:00:00,Silo2,graintemperature,11.3,celsius
GrainTemp6,2024-06-29 10:00:00,Silo2,graintemperature,7.2,celsius
GrainTemp4,2024-06-29 11:00:00,Silo2,graintemperature,12.1,celsius
GrainTemp5,2024-06-29 11:00:00,Silo2,graintemperature,6.1,celsius
GrainTemp6,2024-06-29 11:00:00,Silo2,graintemperature,2.9,celsius
GrainTemp4,2024-06-29 12:00:00,Silo2,graintemperature,13.9,celsius
GrainTemp5,2024-06-29 12:00:00,Silo2,graintemperature,13.1,celsius
GrainTemp6,2024-06-29 12:00:00,Silo2,graintemperature,3.4,celsius
GrainTemp4,2024-06-29 13:00:00,Silo2,graintemperature,4.5,celsius
GrainTemp5,2024-06-29 13:00:00,Silo2,graintemperature,1.7,celsius
GrainTemp6,2024-06-29 13:00:00,Silo2,graintemperature,2.7,celsius
GrainTemp4,2024-06-29 14:00:00,Silo2,graintemperature,6.0,celsius
GrainTemp5,2024-06-29 14:00:00,Silo2,graintemperature,13.6,celsius
GrainTemp6,2024-06-29 14:00:00,Silo2,graintemperature,13.1,celsius
GrainTemp4,2024-06-29 15:00:00,Silo2,graintemperature,8.6,celsius
GrainTemp5,2024-06-29 15:00:00,Silo2,graintemperature,6.4,celsius
GrainTemp6,2024-06-29 15:00:00,Silo2,graintemperature,4.1,celsius
GrainTemp4,2024-06-29 16:00:00,Silo2,graintemperature,9.4,celsius
GrainTemp5,2024-06-29 16:00:00,Silo2,graintemperature,14.3,celsius
GrainTemp6,2024-06-29 16:00:00,Silo2,graintemperature,11.7,celsius
GrainTemp4,2024-06-29 17:00:00,Silo2,graintemperature,4.7,celsius
GrainTemp5,2024-06-29 17:00:00,Silo2,graintemperature,9.5,celsius
GrainTemp6,2024-06-29 17:00:00,Silo2,graintemperature,4.4,celsius
Temp2,2024-06-30 08:00:00,Silo2,temperature,11.2,celsius
Humd2,2024-06-30 08:00:00,Silo2,humidity,21.1,percentage
InTemp2,2024-06-30 08:00:00,Silo2,intemperature,24.7,celsius
Temp2,2024-06-30 14:00:00,Silo2,temperature,11.3,celsius
Humd2,2024-06-30 14:00:00,Silo2,humidity,13.8,percentage
InTemp2,2024-06-30 14:00:00,Silo2,intemperature,20.1,celsius
GrainTemp4,2024-06-30 08:00:00,Silo2,graintemperature,8.3,celsius
GrainTemp5,2024-06-30 08:00:00,Silo2,graintemperature,10.4,celsius
GrainTemp6,2024-06-30 08:00:00,Silo2,graintemperature,10.9,celsius
GrainTemp4,2024-06-30 09:00:00,Silo2,graintemperature,3.0,celsius
GrainTemp5,2024-06-30 09:00:00,Silo2,graintemperature,2.8,celsius
GrainTemp6,2024-06-30 09:00:00,Silo2,graintemperature,8.9,celsius
GrainTemp4,2024-06-30 10:00:00,Silo2,graintemperature,12.7,celsius
GrainTemp5,2024-06-30 10:00:00,Silo2,graintemperature,1.2,celsius
GrainTemp6,2024-06-30 10:00:00,Silo2,graintemperature,6.2,celsius
GrainTemp4,2024-06-30 11:00:00,Silo2,graintemperature,8.9,celsius
GrainTemp5,2024-06-30 11:00:00,Silo2,graintemperature,1.6,celsius
GrainTemp6,2024-06-30 11:00:00,Silo2,graintemperature,4.0,celsius
GrainTemp4,2024-06-30 12:00:00,Silo2,graintemperature,9.3,celsius
GrainTemp5,2024-06-30 12:00:00,Silo2,graintemperature,2.5,celsius
GrainTemp6,2024-06-30 12:00:00,Silo2,graintemperature,7.0,celsius
GrainTemp4,2024-06-30 13:00:00,Silo2,graintemperature,6.3,celsius
GrainTemp5,2024-06-30 13:00:00,Silo2,graintemperature,12.8,celsius
GrainTemp6,2024-06-30 13:00:00,Silo2,graintemperature,7.7,celsius
GrainTemp4,2024-06-30 14:00:00,Silo2,graintemperature,13.9,celsius
GrainTemp5,2024-06-30 14:00:00,Silo2,graintemperature,6.4,celsius
