Event_id,Object_id,E2O_qualifier
input_tally_sheettr25,tr25,Tally Sheet for pickup plan
print_w_tickettr25,tr25,Printed weighing ticket for pickup plan
assign_trs_Pcp3,tr42,Pickup plan trucks assignment
assign_trs_Pcp2,tr46,Pickup plan trucks assignment
eval_trs_exittr25_Pcp5,tr25,Exit evaluation for truck
fail_weightr1,tr1,Truck failed to be weighed
trs_entrytr17,tr17,Entry evaluation for truck
check_abnormalitytr38,tr38,truck exmained for empty weight abnormality
determine_continuanceSilo11,Silo11,silo evaluated for pickup continuance
weigh_empty_trucktr50,tr50,Empty truck weighed
trs_entrytr34,tr34,Entry evaluation for truck
weigh_loaded_trucktr3,tr3,Truck weighed
trs_entrytr9,tr9,Entry evaluation for truck
weigh_empty_trucktr9,tr9,Empty truck weighed
arrive_at_Silo16,Silo16,Silo for truck load
weigh_empty_trucktr17,tr17,Empty truck weighed
determine_continuanceSilo16,Silo16,silo evaluated for pickup continuance
check_abnormalitytr17,tr17,truck exmained for empty weight abnormality
load_trucktr28,tr28,cargo load for truck
arrive_at_Silo11,Silo11,Silo for truck load
load_trucktr49,tr49,cargo load for truck
check_abnormalitytr50,tr50,truck exmained for empty weight abnormality
arrive_at_Silo11,Silo11,Silo for truck load
fail_weightr12,tr12,Truck failed to be weighed
check_abnormalitytr9,tr9,truck exmained for empty weight abnormality
weigh_empty_trucktr34,tr34,Empty truck weighed
trs_entrytr47,tr47,Entry evaluation for truck
check_abnormalitytr34,tr34,truck exmained for empty weight abnormality
weigh_empty_trucktr47,tr47,Empty truck weighed
trs_entrytr4,tr4,Entry evaluation for truck
weigh_empty_trucktr4,tr4,Empty truck weighed
check_abnormalitytr47,tr47,truck exmained for empty weight abnormality
arrive_at_Silo10,Silo10,Silo for truck load
check_abnormalitytr4,tr4,truck exmained for empty weight abnormality
fail_weightr34,tr34,Truck failed to be weighed
determine_continuanceSilo10,Silo10,silo evaluated for pickup continuance
determine_continuanceSilo11,Silo11,silo evaluated for pickup continuance
determine_continuanceSilo11,Silo11,silo evaluated for pickup continuance
trs_entrytr18,tr18,Entry evaluation for truck
input_tally_sheettr3,tr3,Tally Sheet for pickup plan
print_w_tickettr3,tr3,Printed weighing ticket for pickup plan
trs_entrytr41,tr41,Entry evaluation for truck
weigh_empty_trucktr18,tr18,Empty truck weighed
assign_trs_Pcp4,tr1,Pickup plan trucks assignment
weigh_empty_trucktr41,tr41,Empty truck weighed
eval_trs_exittr3_Pcp10,tr3,Exit evaluation for truck
check_abnormalitytr41,tr41,truck exmained for empty weight abnormality
fail_weightr9,tr9,Truck failed to be weighed
fail_weightr47,tr47,Truck failed to be weighed
arrive_at_Silo11,Silo11,Silo for truck load
trs_entrytr29,tr29,Entry evaluation for truck
trs_entrytr30,tr30,Entry evaluation for truck
check_abnormalitytr18,tr18,truck exmained for empty weight abnormality
assign_trs_Pcp1,tr25,Pickup plan trucks assignment
weigh_empty_trucktr29,tr29,Empty truck weighed
load_trucktr38,tr38,cargo load for truck
load_trucktr43,tr43,cargo load for truck
load_trucktr35,tr35,cargo load for truck
weigh_loaded_trucktr21,tr21,Truck weighed
arrive_at_Silo10,Silo10,Silo for truck load
assign_trs_Pcp2,tr34,Pickup plan trucks assignment
weigh_empty_trucktr30,tr30,Empty truck weighed
determine_continuanceSilo10,Silo10,silo evaluated for pickup continuance
determine_continuanceSilo11,Silo11,silo evaluated for pickup continuance
weigh_loaded_trucktr44,tr44,Truck weighed
load_trucktr50,tr50,cargo load for truck
check_abnormalitytr30,tr30,truck exmained for empty weight abnormality
assign_trs_Pcp10,tr47,Pickup plan trucks assignment
load_trucktr17,tr17,cargo load for truck
trs_entrytr36,tr36,Entry evaluation for truck
print_w_tickettr21,tr21,Printed weighing ticket for pickup plan
input_tally_sheettr21,tr21,Tally Sheet for pickup plan
weigh_loaded_trucktr45,tr45,Truck weighed
weigh_loaded_trucktr10,tr10,Truck weighed
eval_trs_exittr21_Pcp7,tr21,Exit evaluation for truck
fail_weightr18,tr18,Truck failed to be weighed
arrive_at_Silo8,Silo8,Silo for truck load
weigh_loaded_trucktr6,tr6,Truck weighed
trs_entrytr33,tr33,Entry evaluation for truck
arrive_at_Silo17,Silo17,Silo for truck load
check_abnormalitytr29,tr29,truck exmained for empty weight abnormality
determine_continuanceSilo8,Silo8,silo evaluated for pickup continuance
weigh_empty_trucktr33,tr33,Empty truck weighed
assign_trs_Pcp8,tr12,Pickup plan trucks assignment
fail_weightr30,tr30,Truck failed to be weighed
weigh_empty_trucktr36,tr36,Empty truck weighed
check_abnormalitytr36,tr36,truck exmained for empty weight abnormality
trs_entrytr5,tr5,Entry evaluation for truck
input_tally_sheettr45,tr45,Tally Sheet for pickup plan
print_w_tickettr45,tr45,Printed weighing ticket for pickup plan
determine_continuanceSilo17,Silo17,silo evaluated for pickup continuance
load_trucktr4,tr4,cargo load for truck
fail_weightr29,tr29,Truck failed to be weighed
weigh_loaded_trucktr2,tr2,Truck weighed
weigh_empty_trucktr5,tr5,Empty truck weighed
assign_trs_Pcp2,tr18,Pickup plan trucks assignment
check_abnormalitytr33,tr33,truck exmained for empty weight abnormality
assign_trs_Pcp7,tr9,Pickup plan trucks assignment
eval_trs_exittr45_Pcp10,tr45,Exit evaluation for truck
assign_trs_Pcp3,tr30,Pickup plan trucks assignment
print_w_tickettr2,tr2,Printed weighing ticket for pickup plan
input_tally_sheettr2,tr2,Tally Sheet for pickup plan
check_abnormalitytr5,tr5,truck exmained for empty weight abnormality
print_w_tickettr10,tr10,Printed weighing ticket for pickup plan
input_tally_sheettr10,tr10,Tally Sheet for pickup plan
load_trucktr41,tr41,cargo load for truck
assign_trs_Pcp10,tr3,Pickup plan trucks assignment
arrive_at_Silo8,Silo8,Silo for truck load
eval_trs_exittr2_Pcp5,tr2,Exit evaluation for truck
trs_entrytr1,tr1,Entry evaluation for truck
assign_trs_Pcp1,tr21,Pickup plan trucks assignment
weigh_loaded_trucktr19,tr19,Truck weighed
trs_entrytr24,tr24,Entry evaluation for truck
assign_trs_Pcp4,tr29,Pickup plan trucks assignment
input_tally_sheettr6,tr6,Tally Sheet for pickup plan
print_w_tickettr6,tr6,Printed weighing ticket for pickup plan
weigh_empty_trucktr1,tr1,Empty truck weighed
weigh_empty_trucktr24,tr24,Empty truck weighed
eval_trs_exittr6_Pcp8,tr6,Exit evaluation for truck
trs_entrytr48,tr48,Entry evaluation for truck
check_abnormalitytr1,tr1,truck exmained for empty weight abnormality
trs_entrytr20,tr20,Entry evaluation for truck
fail_weightr33,tr33,Truck failed to be weighed
eval_trs_exittr10_Pcp4,tr10,Exit evaluation for truck
trs_entrytr46,tr46,Entry evaluation for truck
check_abnormalitytr24,tr24,truck exmained for empty weight abnormality
weigh_empty_trucktr20,tr20,Empty truck weighed
weigh_empty_trucktr48,tr48,Empty truck weighed
print_w_tickettr19,tr19,Printed weighing ticket for pickup plan
input_tally_sheettr19,tr19,Tally Sheet for pickup plan
determine_continuanceSilo8,Silo8,silo evaluated for pickup continuance
weigh_loaded_trucktr37,tr37,Truck weighed
trs_entrytr32,tr32,Entry evaluation for truck
trs_entrytr16,tr16,Entry evaluation for truck
trs_entrytr23,tr23,Entry evaluation for truck
eval_trs_exittr19_Pcp2,tr19,Exit evaluation for truck
load_trucktr36,tr36,cargo load for truck
weigh_empty_trucktr16,tr16,Empty truck weighed
weigh_empty_trucktr23,tr23,Empty truck weighed
check_abnormalitytr16,tr16,truck exmained for empty weight abnormality
arrive_at_Silo7,Silo7,Silo for truck load
weigh_empty_trucktr32,tr32,Empty truck weighed
fail_weightr1,tr1,Truck failed to be weighed
check_abnormalitytr20,tr20,truck exmained for empty weight abnormality
assign_trs_Pcp4,tr45,Pickup plan trucks assignment
input_tally_sheettr37,tr37,Tally Sheet for pickup plan
print_w_tickettr37,tr37,Printed weighing ticket for pickup plan
weigh_empty_trucktr46,tr46,Empty truck weighed
check_abnormalitytr48,tr48,truck exmained for empty weight abnormality
trs_entrytr34,tr34,Entry evaluation for truck
check_abnormalitytr46,tr46,truck exmained for empty weight abnormality
trs_entrytr12,tr12,Entry evaluation for truck
fail_weightr20,tr20,Truck failed to be weighed
weigh_empty_trucktr12,tr12,Empty truck weighed
arrive_at_Silo19,Silo19,Silo for truck load
weigh_empty_trucktr34,tr34,Empty truck weighed
eval_trs_exittr37_Pcp1,tr37,Exit evaluation for truck
check_abnormalitytr23,tr23,truck exmained for empty weight abnormality
check_abnormalitytr12,tr12,truck exmained for empty weight abnormality
assign_trs_Pcp10,tr33,Pickup plan trucks assignment
determine_continuanceSilo19,Silo19,silo evaluated for pickup continuance
determine_continuanceSilo7,Silo7,silo evaluated for pickup continuance
check_abnormalitytr32,tr32,truck exmained for empty weight abnormality
load_trucktr5,tr5,cargo load for truck
trs_entrytr14,tr14,Entry evaluation for truck
trs_entrytr39,tr39,Entry evaluation for truck
weigh_loaded_trucktr8,tr8,Truck weighed
weigh_empty_trucktr14,tr14,Empty truck weighed
fail_weightr46,tr46,Truck failed to be weighed
assign_trs_Pcp2,tr19,Pickup plan trucks assignment
weigh_empty_trucktr39,tr39,Empty truck weighed
check_abnormalitytr39,tr39,truck exmained for empty weight abnormality
fail_weightr48,tr48,Truck failed to be weighed
assign_trs_Pcp10,tr10,Pickup plan trucks assignment
fail_weightr16,tr16,Truck failed to be weighed
assign_trs_Pcp7,tr1,Pickup plan trucks assignment
check_abnormalitytr14,tr14,truck exmained for empty weight abnormality
weigh_loaded_trucktr40,tr40,Truck weighed
trs_entrytr31,tr31,Entry evaluation for truck
check_abnormalitytr34,tr34,truck exmained for empty weight abnormality
fail_weightr12,tr12,Truck failed to be weighed
load_trucktr24,tr24,cargo load for truck
assign_trs_Pcp3,tr20,Pickup plan trucks assignment
trs_entrytr9,tr9,Entry evaluation for truck
fail_weightr32,tr32,Truck failed to be weighed
print_w_tickettr8,tr8,Printed weighing ticket for pickup plan
input_tally_sheettr8,tr8,Tally Sheet for pickup plan
trs_entrytr25,tr25,Entry evaluation for truck
weigh_empty_trucktr9,tr9,Empty truck weighed
fail_weightr23,tr23,Truck failed to be weighed
weigh_empty_trucktr25,tr25,Empty truck weighed
weigh_loaded_trucktr26,tr26,Truck weighed
check_abnormalitytr9,tr9,truck exmained for empty weight abnormality
assign_trs_Pcp10,tr6,Pickup plan trucks assignment
weigh_loaded_trucktr11,tr11,Truck weighed
assign_trs_Pcp4,tr37,Pickup plan trucks assignment
weigh_empty_trucktr31,tr31,Empty truck weighed
trs_entrytr15,tr15,Entry evaluation for truck
assign_trs_Pcp2,tr48,Pickup plan trucks assignment
fail_weightr39,tr39,Truck failed to be weighed
weigh_loaded_trucktr38,tr38,Truck weighed
fail_weightr34,tr34,Truck failed to be weighed
assign_trs_Pcp5,tr2,Pickup plan trucks assignment
eval_trs_exittr8_Pcp8,tr8,Exit evaluation for truck
print_w_tickettr40,tr40,Printed weighing ticket for pickup plan
input_tally_sheettr40,tr40,Tally Sheet for pickup plan
check_abnormalitytr31,tr31,truck exmained for empty weight abnormality
weigh_empty_trucktr15,tr15,Empty truck weighed
assign_trs_Pcp8,tr46,Pickup plan trucks assignment
check_abnormalitytr25,tr25,truck exmained for empty weight abnormality
input_tally_sheettr44,tr44,Tally Sheet for pickup plan
print_w_tickettr44,tr44,Printed weighing ticket for pickup plan
assign_trs_Pcp3,tr12,Pickup plan trucks assignment
check_abnormalitytr15,tr15,truck exmained for empty weight abnormality
weigh_loaded_trucktr43,tr43,Truck weighed
assign_trs_Pcp3,tr16,Pickup plan trucks assignment
arrive_at_Silo18,Silo18,Silo for truck load
eval_trs_exittr40_Pcp4,tr40,Exit evaluation for truck
eval_trs_exittr44_Pcp2,tr44,Exit evaluation for truck
print_w_tickettr11,tr11,Printed weighing ticket for pickup plan
input_tally_sheettr11,tr11,Tally Sheet for pickup plan
assign_trs_Pcp3,tr23,Pickup plan trucks assignment
fail_weightr25,tr25,Truck failed to be weighed
determine_continuanceSilo18,Silo18,silo evaluated for pickup continuance
arrive_at_Silo16,Silo16,Silo for truck load
arrive_at_Silo18,Silo18,Silo for truck load
load_trucktr14,tr14,cargo load for truck
print_w_tickettr26,tr26,Printed weighing ticket for pickup plan
input_tally_sheettr26,tr26,Tally Sheet for pickup plan
determine_continuanceSilo16,Silo16,silo evaluated for pickup continuance
assign_trs_Pcp5,tr39,Pickup plan trucks assignment
assign_trs_Pcp10,tr8,Pickup plan trucks assignment
eval_trs_exittr11_Pcp2,tr11,Exit evaluation for truck
assign_trs_Pcp3,tr32,Pickup plan trucks assignment
trs_entrytr29,tr29,Entry evaluation for truck
trs_entrytr45,tr45,Entry evaluation for truck
weigh_loaded_trucktr27,tr27,Truck weighed
weigh_empty_trucktr45,tr45,Empty truck weighed
weigh_empty_trucktr29,tr29,Empty truck weighed
arrive_at_Silo19,Silo19,Silo for truck load
weigh_loaded_trucktr4,tr4,Truck weighed
weigh_loaded_trucktr35,tr35,Truck weighed
determine_continuanceSilo19,Silo19,silo evaluated for pickup continuance
input_tally_sheettr27,tr27,Tally Sheet for pickup plan
print_w_tickettr27,tr27,Printed weighing ticket for pickup plan
load_trucktr9,tr9,cargo load for truck
determine_continuanceSilo18,Silo18,silo evaluated for pickup continuance
weigh_loaded_trucktr22,tr22,Truck weighed
weigh_loaded_trucktr13,tr13,Truck weighed
load_trucktr15,tr15,cargo load for truck
assign_trs_Pcp4,tr25,Pickup plan trucks assignment
eval_trs_exittr26_Pcp5,tr26,Exit evaluation for truck
input_tally_sheettr43,tr43,Tally Sheet for pickup plan
print_w_tickettr43,tr43,Printed weighing ticket for pickup plan
print_w_tickettr22,tr22,Printed weighing ticket for pickup plan
input_tally_sheettr22,tr22,Tally Sheet for pickup plan
weigh_loaded_trucktr41,tr41,Truck weighed
eval_trs_exittr43_Pcp10,tr43,Exit evaluation for truck
check_abnormalitytr29,tr29,truck exmained for empty weight abnormality
eval_trs_exittr27_Pcp8,tr27,Exit evaluation for truck
check_abnormalitytr45,tr45,truck exmained for empty weight abnormality
load_trucktr31,tr31,cargo load for truck
input_tally_sheettr4,tr4,Tally Sheet for pickup plan
print_w_tickettr4,tr4,Printed weighing ticket for pickup plan
assign_trs_Pcp4,tr40,Pickup plan trucks assignment
trs_entrytr1,tr1,Entry evaluation for truck
weigh_loaded_trucktr36,tr36,Truck weighed
weigh_loaded_trucktr28,tr28,Truck weighed
trs_entrytr3,tr3,Entry evaluation for truck
input_tally_sheettr35,tr35,Tally Sheet for pickup plan
print_w_tickettr35,tr35,Printed weighing ticket for pickup plan
trs_entrytr33,tr33,Entry evaluation for truck
weigh_empty_trucktr1,tr1,Empty truck weighed
input_tally_sheettr13,tr13,Tally Sheet for pickup plan
print_w_tickettr13,tr13,Printed weighing ticket for pickup plan
check_abnormalitytr1,tr1,truck exmained for empty weight abnormality
eval_trs_exittr22_Pcp1,tr22,Exit evaluation for truck
eval_trs_exittr35_Pcp10,tr35,Exit evaluation for truck
weigh_empty_trucktr3,tr3,Empty truck weighed
eval_trs_exittr4_Pcp1,tr4,Exit evaluation for truck
weigh_empty_trucktr33,tr33,Empty truck weighed
trs_entrytr47,tr47,Entry evaluation for truck
assign_trs_Pcp8,tr11,Pickup plan trucks assignment
assign_trs_Pcp4,tr34,Pickup plan trucks assignment
weigh_empty_trucktr47,tr47,Empty truck weighed
arrive_at_Silo10,Silo10,Silo for truck load
input_tally_sheettr28,tr28,Tally Sheet for pickup plan
print_w_tickettr28,tr28,Printed weighing ticket for pickup plan
arrive_at_Silo10,Silo10,Silo for truck load
print_w_tickettr36,tr36,Printed weighing ticket for pickup plan
input_tally_sheettr36,tr36,Tally Sheet for pickup plan
check_abnormalitytr47,tr47,truck exmained for empty weight abnormality
determine_continuanceSilo10,Silo10,silo evaluated for pickup continuance
eval_trs_exittr13_Pcp10,tr13,Exit evaluation for truck
trs_entrytr16,tr16,Entry evaluation for truck
weigh_empty_trucktr16,tr16,Empty truck weighed
check_abnormalitytr16,tr16,truck exmained for empty weight abnormality
trs_entrytr42,tr42,Entry evaluation for truck
check_abnormalitytr3,tr3,truck exmained for empty weight abnormality
check_abnormalitytr33,tr33,truck exmained for empty weight abnormality
fail_weightr1,tr1,Truck failed to be weighed
weigh_empty_trucktr42,tr42,Empty truck weighed
weigh_loaded_trucktr24,tr24,Truck weighed
assign_trs_Pcp5,tr44,Pickup plan trucks assignment
assign_trs_Pcp5,tr26,Pickup plan trucks assignment
eval_trs_exittr36_Pcp1,tr36,Exit evaluation for truck
load_trucktr45,tr45,cargo load for truck
determine_continuanceSilo10,Silo10,silo evaluated for pickup continuance
trs_entrytr30,tr30,Entry evaluation for truck
eval_trs_exittr28_Pcp7,tr28,Exit evaluation for truck
load_trucktr29,tr29,cargo load for truck
trs_entrytr39,tr39,Entry evaluation for truck
assign_trs_Pcp4,tr43,Pickup plan trucks assignment
weigh_empty_trucktr39,tr39,Empty truck weighed
assign_trs_Pcp1,tr27,Pickup plan trucks assignment
check_abnormalitytr39,tr39,truck exmained for empty weight abnormality
fail_weightr47,tr47,Truck failed to be weighed
fail_weightr16,tr16,Truck failed to be weighed
input_tally_sheettr41,tr41,Tally Sheet for pickup plan
print_w_tickettr41,tr41,Printed weighing ticket for pickup plan
