Object_id,Timestamp,Ocel_changed_field,RFID tag,PickupPlanID,CargoID,LPT,Axles,Scheduled Pickup Weight,Truck Status,Truck Weight,Is_normal
tr17,2024-05-14 10:30:43,Truck Status,,,,,,,Occupied,,
tr17,2024-05-14 10:30:43,Pickup Plan ID,,Pcp4,,,,,,,
tr17,2024-05-14 10:30:43,Scheduled Pickup Weight,,,,,,9340.6,,,
tr17,2024-05-14 10:30:43,Cargo ID,,,Cr7,,,,,,
tr31,2024-05-14 10:30:56,Truck Weight,,,,,,,,15851.3,
tr19,2024-05-14 10:39:39,Is_normal,,,,,,,,,normal
tr27,2024-05-14 10:49:12,Truck Weight,,,,,,,,13686.2,
tr16,2024-05-14 10:50:04,Truck Weight,,,,,,,,13298.1,
tr12,2024-05-14 10:52:33,Truck Status,,,,,,,Available,,
tr32,2024-05-14 10:57:16,Truck Status,,,,,,,Occupied,,
tr32,2024-05-14 10:57:16,Pickup Plan ID,,Pcp3,,,,,,,
tr32,2024-05-14 10:57:16,Scheduled Pickup Weight,,,,,,9442.3,,,
tr32,2024-05-14 10:57:16,Cargo ID,,,Cr1,,,,,,
tr39,2024-05-14 11:00:18,Truck Weight,,,,,,,,21238.2,
tr39,2024-05-14 11:18:50,Truck Status,,,,,,,Available,,
tr26,2024-05-14 11:26:33,Truck Status,,,,,,,Occupied,,
tr26,2024-05-14 11:26:33,Pickup Plan ID,,Pcp5,,,,,,,
tr26,2024-05-14 11:26:33,Scheduled Pickup Weight,,,,,,9457.2,,,
tr26,2024-05-14 11:26:33,Cargo ID,,,Cr9,,,,,,
tr9,2024-05-14 11:35:34,Truck Status,,,,,,,Occupied,,
tr9,2024-05-14 11:35:34,Pickup Plan ID,,Pcp6,,,,,,,
tr9,2024-05-14 11:35:34,Scheduled Pickup Weight,,,,,,9332.1,,,
tr9,2024-05-14 11:35:34,Cargo ID,,,Cr17,,,,,,
tr21,2024-05-14 11:40:35,Truck Weight,,,,,,,,12548.3,
tr47,2024-05-14 11:44:26,Truck Status,,,,,,,Occupied,,
tr47,2024-05-14 11:44:26,Pickup Plan ID,,Pcp7,,,,,,,
tr47,2024-05-14 11:44:26,Scheduled Pickup Weight,,,,,,9317.1,,,
tr47,2024-05-14 11:44:26,Cargo ID,,,Cr10,,,,,,
tr20,2024-05-14 11:47:56,Is_normal,,,,,,,,,abnormal
tr20,2024-05-14 11:47:56,Truck Status,,,,,,,Available,,
tr34,2024-05-14 11:48:12,Truck Status,,,,,,,Occupied,,
tr34,2024-05-14 11:48:12,Pickup Plan ID,,Pcp10,,,,,,,
tr34,2024-05-14 11:48:12,Scheduled Pickup Weight,,,,,,9256.4,,,
tr34,2024-05-14 11:48:12,Cargo ID,,,Cr18,,,,,,
tr1,2024-05-14 11:49:54,Is_normal,,,,,,,,,abnormal
tr1,2024-05-14 11:49:54,Truck Status,,,,,,,Available,,
tr29,2024-05-14 11:50:11,Truck Weight,,,,,,,,15080.6,
tr5,2024-05-14 12:07:05,Truck Weight,,,,,,,,15745.9,
tr38,2024-05-14 12:11:53,Truck Status,,,,,,,Occupied,,
tr38,2024-05-14 12:11:53,Pickup Plan ID,,Pcp4,,,,,,,
tr38,2024-05-14 12:11:53,Scheduled Pickup Weight,,,,,,9429.3,,,
tr38,2024-05-14 12:11:53,Cargo ID,,,Cr7,,,,,,
tr14,2024-05-14 12:36:07,Is_normal,,,,,,,,,abnormal
tr14,2024-05-14 12:36:07,Truck Status,,,,,,,Available,,
tr31,2024-05-14 12:48:16,Is_normal,,,,,,,,,abnormal
tr31,2024-05-14 12:48:16,Truck Status,,,,,,,Available,,
tr4,2024-05-14 13:14:52,Truck Weight,,,,,,,,14775.7,
tr16,2024-05-14 14:22:32,Is_normal,,,,,,,,,abnormal
tr16,2024-05-14 14:22:32,Truck Status,,,,,,,Available,,
tr10,2024-05-14 14:25:35,Truck Weight,,,,,,,,11894.2,
tr7,2024-05-14 14:27:25,Truck Weight,,,,,,,,11135.6,
tr33,2024-05-14 14:32:48,Truck Weight,,,,,,,,21267.5,
tr21,2024-05-14 14:33:02,Is_normal,,,,,,,,,normal
tr1,2024-05-14 14:36:45,Truck Status,,,,,,,Occupied,,
tr1,2024-05-14 14:36:45,Pickup Plan ID,,Pcp1,,,,,,,
tr1,2024-05-14 14:36:45,Scheduled Pickup Weight,,,,,,9389.6,,,
tr1,2024-05-14 14:36:45,Cargo ID,,,Cr16,,,,,,
tr39,2024-05-14 14:49:19,Truck Status,,,,,,,Occupied,,
tr39,2024-05-14 14:49:19,Pickup Plan ID,,Pcp3,,,,,,,
tr39,2024-05-14 14:49:19,Scheduled Pickup Weight,,,,,,9343.6,,,
tr39,2024-05-14 14:49:19,Cargo ID,,,Cr1,,,,,,
tr48,2024-05-14 14:52:21,Truck Weight,,,,,,,,14320.5,
tr31,2024-05-14 14:55:25,Truck Status,,,,,,,Occupied,,
tr31,2024-05-14 14:55:25,Pickup Plan ID,,Pcp5,,,,,,,
tr31,2024-05-14 14:55:25,Scheduled Pickup Weight,,,,,,9371.6,,,
tr31,2024-05-14 14:55:25,Cargo ID,,,Cr9,,,,,,
tr12,2024-05-14 14:57:35,Truck Status,,,,,,,Occupied,,
tr12,2024-05-14 14:57:35,Pickup Plan ID,,Pcp10,,,,,,,
tr12,2024-05-14 14:57:35,Scheduled Pickup Weight,,,,,,9427.2,,,
tr12,2024-05-14 14:57:35,Cargo ID,,,Cr18,,,,,,
tr22,2024-05-14 14:59:27,Truck Weight,,,,,,,,11061.6,
tr5,2024-05-14 15:00:50,Is_normal,,,,,,,,,abnormal
tr5,2024-05-14 15:00:50,Truck Status,,,,,,,Available,,
tr13,2024-05-14 15:06:21,Truck Weight,,,,,,,,11539.4,
tr4,2024-05-14 15:09:52,Is_normal,,,,,,,,,abnormal
tr4,2024-05-14 15:09:52,Truck Status,,,,,,,Available,,
tr44,2024-05-14 15:21:53,Truck Weight,,,,,,,,13814.8,
tr29,2024-05-14 15:27:45,Is_normal,,,,,,,,,abnormal
tr29,2024-05-14 15:27:45,Truck Status,,,,,,,Available,,
tr16,2024-05-14 15:32:03,Truck Status,,,,,,,Occupied,,
tr16,2024-05-14 15:32:03,Pickup Plan ID,,Pcp8,,,,,,,
tr16,2024-05-14 15:32:03,Scheduled Pickup Weight,,,,,,9461.3,,,
tr16,2024-05-14 15:32:03,Cargo ID,,,Cr4,,,,,,
tr41,2024-05-14 15:41:39,Truck Weight,,,,,,,,14064.0,
tr15,2024-05-14 15:53:54,Truck Weight,,,,,,,,15776.1,
tr5,2024-05-14 15:54:18,Truck Status,,,,,,,Occupied,,
tr5,2024-05-14 15:54:18,Pickup Plan ID,,Pcp6,,,,,,,
tr5,2024-05-14 15:54:18,Scheduled Pickup Weight,,,,,,9260.5,,,
tr5,2024-05-14 15:54:18,Cargo ID,,,Cr17,,,,,,
tr27,2024-05-14 15:59:17,Is_normal,,,,,,,,,normal
tr14,2024-05-14 16:04:58,Truck Status,,,,,,,Occupied,,
tr14,2024-05-14 16:04:58,Pickup Plan ID,,Pcp3,,,,,,,
tr14,2024-05-14 16:04:58,Scheduled Pickup Weight,,,,,,9467.4,,,
tr14,2024-05-14 16:04:58,Cargo ID,,,Cr1,,,,,,
tr24,2024-05-14 16:14:22,Truck Weight,,,,,,,,23782.5,
tr40,2024-05-14 16:15:14,Truck Weight,,,,,,,,12765.4,
tr33,2024-05-14 16:28:50,Truck Status,,,,,,,Available,,
tr13,2024-05-14 16:39:35,Is_normal,,,,,,,,,normal
tr10,2024-05-14 16:59:55,Is_normal,,,,,,,,,normal
tr23,2024-05-14 17:17:44,Truck Weight,,,,,,,,14644.0,
tr29,2024-05-14 17:21:29,Truck Status,,,,,,,Occupied,,
tr29,2024-05-14 17:21:29,Pickup Plan ID,,Pcp10,,,,,,,
tr29,2024-05-14 17:21:29,Scheduled Pickup Weight,,,,,,9359.6,,,
tr29,2024-05-14 17:21:29,Cargo ID,,,Cr18,,,,,,
tr48,2024-05-14 17:34:24,Is_normal,,,,,,,,,abnormal
tr48,2024-05-14 17:34:24,Truck Status,,,,,,,Available,,
tr7,2024-05-14 18:04:42,Is_normal,,,,,,,,,normal
tr22,2024-05-14 18:19:38,Is_normal,,,,,,,,,normal
tr36,2024-05-14 19:04:32,Truck Weight,,,,,,,,13666.7,
tr26,2024-05-14 19:18:36,Truck Weight,,,,,,,,11679.6,
tr24,2024-05-14 19:18:42,Truck Status,,,,,,,Available,,
tr42,2024-05-15 07:35:15,Truck Weight,,,,,,,,13337.8,
tr15,2024-05-15 07:46:08,Is_normal,,,,,,,,,abnormal
tr15,2024-05-15 07:46:08,Truck Status,,,,,,,Available,,
tr20,2024-05-15 07:51:23,Truck Status,,,,,,,Occupied,,
tr20,2024-05-15 07:51:23,Pickup Plan ID,,Pcp1,,,,,,,
tr20,2024-05-15 07:51:23,Scheduled Pickup Weight,,,,,,9282.0,,,
tr20,2024-05-15 07:51:23,Cargo ID,,,Cr16,,,,,,
tr44,2024-05-15 08:17:22,Is_normal,,,,,,,,,normal
tr49,2024-05-15 08:23:37,Truck Weight,,,,,,,,13130.3,
tr11,2024-05-15 08:51:19,Truck Weight,,,,,,,,12591.2,
tr4,2024-05-15 09:00:43,Truck Status,,,,,,,Occupied,,
tr4,2024-05-15 09:00:43,Pickup Plan ID,,Pcp1,,,,,,,
tr4,2024-05-15 09:00:43,Scheduled Pickup Weight,,,,,,9287.5,,,
tr4,2024-05-15 09:00:43,Cargo ID,,,Cr16,,,,,,
tr41,2024-05-15 09:01:32,Is_normal,,,,,,,,,abnormal
tr41,2024-05-15 09:01:32,Truck Status,,,,,,,Available,,
tr40,2024-05-15 09:01:54,Is_normal,,,,,,,,,normal
tr23,2024-05-15 09:15:33,Is_normal,,,,,,,,,abnormal
tr23,2024-05-15 09:15:33,Truck Status,,,,,,,Available,,
tr46,2024-05-15 09:29:56,Truck Weight,,,,,,,,15430.0,
tr24,2024-05-15 09:34:28,Truck Status,,,,,,,Occupied,,
tr24,2024-05-15 09:34:28,Pickup Plan ID,,Pcp5,,,,,,,
tr24,2024-05-15 09:34:28,Scheduled Pickup Weight,,,,,,9481.1,,,
tr24,2024-05-15 09:34:28,Cargo ID,,,Cr9,,,,,,
tr28,2024-05-15 09:51:25,Truck Weight,,,,,,,,11712.6,
tr48,2024-05-15 09:52:04,Truck Status,,,,,,,Occupied,,
tr48,2024-05-15 09:52:04,Pickup Plan ID,,Pcp8,,,,,,,
tr48,2024-05-15 09:52:04,Scheduled Pickup Weight,,,,,,9482.2,,,
tr48,2024-05-15 09:52:04,Cargo ID,,,Cr4,,,,,,
tr46,2024-05-15 09:57:37,Is_normal,,,,,,,,,abnormal
tr46,2024-05-15 09:57:37,Truck Status,,,,,,,Available,,
tr42,2024-05-15 09:59:13,Is_normal,,,,,,,,,abnormal
tr42,2024-05-15 09:59:13,Truck Status,,,,,,,Available,,
tr26,2024-05-15 10:04:53,Is_normal,,,,,,,,,normal
tr15,2024-05-15 10:07:34,Truck Status,,,,,,,Occupied,,
tr15,2024-05-15 10:07:34,Pickup Plan ID,,Pcp3,,,,,,,
tr15,2024-05-15 10:07:34,Scheduled Pickup Weight,,,,,,9310.3,,,
tr15,2024-05-15 10:07:34,Cargo ID,,,Cr1,,,,,,
tr41,2024-05-15 10:08:15,Truck Status,,,,,,,Occupied,,
tr41,2024-05-15 10:08:15,Pickup Plan ID,,Pcp8,,,,,,,
tr41,2024-05-15 10:08:15,Scheduled Pickup Weight,,,,,,9418.0,,,
tr41,2024-05-15 10:08:15,Cargo ID,,,Cr4,,,,,,
tr36,2024-05-15 10:27:50,Is_normal,,,,,,,,,abnormal
tr36,2024-05-15 10:27:50,Truck Status,,,,,,,Available,,
tr35,2024-05-15 10:27:58,Truck Weight,,,,,,,,13080.3,
tr12,2024-05-15 10:36:27,Truck Weight,,,,,,,,14500.2,
tr43,2024-05-15 10:37:04,Truck Weight,,,,,,,,13158.5,
tr1,2024-05-15 10:50:30,Truck Weight,,,,,,,,14505.7,
tr23,2024-05-15 10:54:29,Truck Status,,,,,,,Occupied,,
tr23,2024-05-15 10:54:29,Pickup Plan ID,,Pcp8,,,,,,,
tr23,2024-05-15 10:54:29,Scheduled Pickup Weight,,,,,,9428.2,,,
tr23,2024-05-15 10:54:29,Cargo ID,,,Cr4,,,,,,
tr33,2024-05-15 10:57:26,Truck Status,,,,,,,Occupied,,
tr33,2024-05-15 10:57:26,Pickup Plan ID,,Pcp10,,,,,,,
tr33,2024-05-15 10:57:26,Scheduled Pickup Weight,,,,,,9276.0,,,
tr33,2024-05-15 10:57:26,Cargo ID,,,Cr18,,,,,,
tr25,2024-05-15 11:11:36,Truck Weight,,,,,,,,20896.2,
tr38,2024-05-15 11:40:59,Truck Weight,,,,,,,,11399.5,
tr11,2024-05-15 11:42:27,Is_normal,,,,,,,,,normal
tr49,2024-05-15 11:42:46,Is_normal,,,,,,,,,normal
tr36,2024-05-15 12:07:09,Truck Status,,,,,,,Occupied,,
tr36,2024-05-15 12:07:09,Pickup Plan ID,,Pcp1,,,,,,,
tr36,2024-05-15 12:07:09,Scheduled Pickup Weight,,,,,,9433.5,,,
tr36,2024-05-15 12:07:09,Cargo ID,,,Cr16,,,,,,
tr42,2024-05-15 12:29:16,Truck Status,,,,,,,Occupied,,
tr42,2024-05-15 12:29:16,Pickup Plan ID,,Pcp3,,,,,,,
tr42,2024-05-15 12:29:16,Scheduled Pickup Weight,,,,,,9474.5,,,
tr42,2024-05-15 12:29:16,Cargo ID,,,Cr1,,,,,,
tr46,2024-05-15 12:50:50,Truck Status,,,,,,,Occupied,,
tr46,2024-05-15 12:50:50,Pickup Plan ID,,Pcp2,,,,,,,
tr46,2024-05-15 12:50:50,Scheduled Pickup Weight,,,,,,9567.7,,,
tr46,2024-05-15 12:50:50,Cargo ID,,,Cr11,,,,,,
tr25,2024-05-15 13:25:40,Truck Status,,,,,,,Available,,
tr1,2024-05-15 13:33:04,Is_normal,,,,,,,,,abnormal
tr1,2024-05-15 13:33:04,Truck Status,,,,,,,Available,,
tr50,2024-05-15 13:47:04,Truck Weight,,,,,,,,11459.0,
tr3,2024-05-15 13:59:15,Truck Weight,,,,,,,,20474.4,
tr9,2024-05-15 14:14:22,Truck Weight,,,,,,,,13657.5,
tr28,2024-05-15 14:20:47,Is_normal,,,,,,,,,normal
tr17,2024-05-15 14:38:18,Truck Weight,,,,,,,,11117.5,
tr35,2024-05-15 14:46:13,Is_normal,,,,,,,,,normal
tr43,2024-05-15 14:55:08,Is_normal,,,,,,,,,normal
tr12,2024-05-15 14:57:56,Is_normal,,,,,,,,,abnormal
tr12,2024-05-15 14:57:56,Truck Status,,,,,,,Available,,
tr34,2024-05-15 15:03:35,Truck Weight,,,,,,,,14128.6,
tr47,2024-05-15 15:18:39,Truck Weight,,,,,,,,16241.7,
tr4,2024-05-15 15:33:20,Truck Weight,,,,,,,,11512.6,
tr38,2024-05-15 15:42:54,Is_normal,,,,,,,,,normal
tr34,2024-05-15 15:52:19,Is_normal,,,,,,,,,abnormal
tr34,2024-05-15 15:52:19,Truck Status,,,,,,,Available,,
tr18,2024-05-15 16:21:35,Truck Weight,,,,,,,,14429.7,
tr1,2024-05-15 16:22:15,Truck Status,,,,,,,Occupied,,
tr1,2024-05-15 16:22:15,Pickup Plan ID,,Pcp4,,,,,,,
tr1,2024-05-15 16:22:15,Scheduled Pickup Weight,,,,,,9463.1,,,
tr1,2024-05-15 16:22:15,Cargo ID,,,Cr7,,,,,,
tr41,2024-05-15 16:30:21,Truck Weight,,,,,,,,12912.1,
tr3,2024-05-15 16:30:24,Truck Status,,,,,,,Available,,
tr9,2024-05-15 16:39:04,Is_normal,,,,,,,,,abnormal
tr9,2024-05-15 16:39:04,Truck Status,,,,,,,Available,,
tr47,2024-05-15 16:39:18,Is_normal,,,,,,,,,abnormal
tr47,2024-05-15 16:39:18,Truck Status,,,,,,,Available,,
tr50,2024-05-15 16:40:28,Is_normal,,,,,,,,,normal
tr25,2024-05-15 16:54:35,Truck Status,,,,,,,Occupied,,
tr25,2024-05-15 16:54:35,Pickup Plan ID,,Pcp1,,,,,,,
tr25,2024-05-15 16:54:35,Scheduled Pickup Weight,,,,,,9447.7,,,
tr25,2024-05-15 16:54:35,Cargo ID,,,Cr16,,,,,,
tr29,2024-05-15 16:55:53,Truck Weight,,,,,,,,16351.7,
tr21,2024-05-15 17:08:41,Truck Weight,,,,,,,,21855.1,
tr17,2024-05-15 17:28:12,Is_normal,,,,,,,,,normal
tr34,2024-05-15 17:45:53,Truck Status,,,,,,,Occupied,,
tr34,2024-05-15 17:45:53,Pickup Plan ID,,Pcp2,,,,,,,
tr34,2024-05-15 17:45:53,Scheduled Pickup Weight,,,,,,9599.5,,,
tr34,2024-05-15 17:45:53,Cargo ID,,,Cr11,,,,,,
tr30,2024-05-15 17:54:09,Truck Weight,,,,,,,,16468.1,
tr44,2024-05-15 18:51:14,Truck Weight,,,,,,,,23236.8,
tr47,2024-05-16 08:00:58,Truck Status,,,,,,,Occupied,,
tr47,2024-05-16 08:00:58,Pickup Plan ID,,Pcp10,,,,,,,
tr47,2024-05-16 08:00:58,Scheduled Pickup Weight,,,,,,9367.8,,,
tr47,2024-05-16 08:00:58,Cargo ID,,,Cr18,,,,,,
tr45,2024-05-16 08:21:15,Truck Weight,,,,,,,,21313.7,
tr10,2024-05-16 08:29:11,Truck Weight,,,,,,,,21366.1,
tr21,2024-05-16 08:32:06,Truck Status,,,,,,,Available,,
tr18,2024-05-16 08:32:30,Is_normal,,,,,,,,,abnormal
tr18,2024-05-16 08:32:30,Truck Status,,,,,,,Available,,
tr4,2024-05-16 08:33:01,Is_normal,,,,,,,,,normal
tr6,2024-05-16 08:33:26,Truck Weight,,,,,,,,22267.7,
tr41,2024-05-16 08:44:16,Is_normal,,,,,,,,,normal
tr33,2024-05-16 08:52:12,Truck Weight,,,,,,,,16465.0,
tr12,2024-05-16 09:02:15,Truck Status,,,,,,,Occupied,,
tr12,2024-05-16 09:02:15,Pickup Plan ID,,Pcp8,,,,,,,
tr12,2024-05-16 09:02:15,Scheduled Pickup Weight,,,,,,9499.3,,,
tr12,2024-05-16 09:02:15,Cargo ID,,,Cr4,,,,,,
tr30,2024-05-16 09:14:29,Is_normal,,,,,,,,,abnormal
tr30,2024-05-16 09:14:29,Truck Status,,,,,,,Available,,
tr36,2024-05-16 09:17:09,Truck Weight,,,,,,,,12894.8,
tr29,2024-05-16 10:04:36,Is_normal,,,,,,,,,abnormal
tr29,2024-05-16 10:04:36,Truck Status,,,,,,,Available,,
tr2,2024-05-16 10:26:10,Truck Weight,,,,,,,,21116.4,
tr5,2024-05-16 10:27:07,Truck Weight,,,,,,,,11620.4,
tr18,2024-05-16 10:27:07,Truck Status,,,,,,,Occupied,,
tr18,2024-05-16 10:27:07,Pickup Plan ID,,Pcp2,,,,,,,
tr18,2024-05-16 10:27:07,Scheduled Pickup Weight,,,,,,9579.9,,,
tr18,2024-05-16 10:27:07,Cargo ID,,,Cr11,,,,,,
tr9,2024-05-16 10:34:43,Truck Status,,,,,,,Occupied,,
tr9,2024-05-16 10:34:43,Pickup Plan ID,,Pcp7,,,,,,,
tr9,2024-05-16 10:34:43,Scheduled Pickup Weight,,,,,,9409.5,,,
tr9,2024-05-16 10:34:43,Cargo ID,,,Cr10,,,,,,
tr45,2024-05-16 10:35:41,Truck Status,,,,,,,Available,,
tr30,2024-05-16 10:37:22,Truck Status,,,,,,,Occupied,,
tr30,2024-05-16 10:37:22,Pickup Plan ID,,Pcp3,,,,,,,
tr30,2024-05-16 10:37:22,Scheduled Pickup Weight,,,,,,9489.5,,,
tr30,2024-05-16 10:37:22,Cargo ID,,,Cr1,,,,,,
tr3,2024-05-16 10:56:04,Truck Status,,,,,,,Occupied,,
tr3,2024-05-16 10:56:04,Pickup Plan ID,,Pcp10,,,,,,,
tr3,2024-05-16 10:56:04,Scheduled Pickup Weight,,,,,,9320.9,,,
tr3,2024-05-16 10:56:04,Cargo ID,,,Cr18,,,,,,
tr36,2024-05-16 10:57:31,Is_normal,,,,,,,,,normal
tr2,2024-05-16 10:58:06,Truck Status,,,,,,,Available,,
tr21,2024-05-16 11:05:55,Truck Status,,,,,,,Occupied,,
tr21,2024-05-16 11:05:55,Pickup Plan ID,,Pcp1,,,,,,,
tr21,2024-05-16 11:05:55,Scheduled Pickup Weight,,,,,,9350.5,,,
tr21,2024-05-16 11:05:55,Cargo ID,,,Cr16,,,,,,
tr19,2024-05-16 11:10:04,Truck Weight,,,,,,,,22640.8,
tr29,2024-05-16 11:16:04,Truck Status,,,,,,,Occupied,,
tr29,2024-05-16 11:16:04,Pickup Plan ID,,Pcp4,,,,,,,
tr29,2024-05-16 11:16:04,Scheduled Pickup Weight,,,,,,9358.3,,,
tr29,2024-05-16 11:16:04,Cargo ID,,,Cr7,,,,,,
tr1,2024-05-16 11:27:59,Truck Weight,,,,,,,,13276.8,
tr24,2024-05-16 11:28:22,Truck Weight,,,,,,,,11042.6,
tr6,2024-05-16 11:28:36,Truck Status,,,,,,,Available,,
tr33,2024-05-16 11:48:09,Is_normal,,,,,,,,,abnormal
tr33,2024-05-16 11:48:09,Truck Status,,,,,,,Available,,
tr10,2024-05-16 11:49:46,Truck Status,,,,,,,Available,,
tr20,2024-05-16 11:57:57,Truck Weight,,,,,,,,15652.9,
tr48,2024-05-16 11:59:40,Truck Weight,,,,,,,,13897.0,
tr37,2024-05-16 12:02:53,Truck Weight,,,,,,,,20746.3,
tr19,2024-05-16 13:13:47,Truck Status,,,,,,,Available,,
tr16,2024-05-16 13:29:15,Truck Weight,,,,,,,,13381.5,
tr23,2024-05-16 13:41:06,Truck Weight,,,,,,,,16407.9,
tr5,2024-05-16 13:42:18,Is_normal,,,,,,,,,normal
tr32,2024-05-16 13:46:11,Truck Weight,,,,,,,,15798.0,
tr1,2024-05-16 13:47:15,Is_normal,,,,,,,,,abnormal
tr1,2024-05-16 13:47:15,Truck Status,,,,,,,Available,,
tr45,2024-05-16 14:05:38,Truck Status,,,,,,,Occupied,,
tr45,2024-05-16 14:05:38,Pickup Plan ID,,Pcp4,,,,,,,
tr45,2024-05-16 14:05:38,Scheduled Pickup Weight,,,,,,9540.1,,,
tr45,2024-05-16 14:05:38,Cargo ID,,,Cr7,,,,,,
tr46,2024-05-16 14:22:40,Truck Weight,,,,,,,,16449.4,
tr20,2024-05-16 14:34:53,Is_normal,,,,,,,,,abnormal
tr20,2024-05-16 14:34:53,Truck Status,,,,,,,Available,,
tr12,2024-05-16 14:36:21,Truck Weight,,,,,,,,16086.4,
tr24,2024-05-16 14:37:03,Is_normal,,,,,,,,,normal
tr34,2024-05-16 14:37:29,Truck Weight,,,,,,,,14583.0,
tr37,2024-05-16 14:39:46,Truck Status,,,,,,,Available,,
tr33,2024-05-16 14:53:52,Truck Status,,,,,,,Occupied,,
tr33,2024-05-16 14:53:52,Pickup Plan ID,,Pcp10,,,,,,,
tr33,2024-05-16 14:53:52,Scheduled Pickup Weight,,,,,,9383.0,,,
tr33,2024-05-16 14:53:52,Cargo ID,,,Cr18,,,,,,
tr8,2024-05-16 15:28:58,Truck Weight,,,,,,,,21604.4,
tr14,2024-05-16 15:31:38,Truck Weight,,,,,,,,12143.9,
tr46,2024-05-16 15:33:38,Is_normal,,,,,,,,,abnormal
tr46,2024-05-16 15:33:38,Truck Status,,,,,,,Available,,
tr19,2024-05-16 15:36:13,Truck Status,,,,,,,Occupied,,
tr19,2024-05-16 15:36:13,Pickup Plan ID,,Pcp2,,,,,,,
tr19,2024-05-16 15:36:13,Scheduled Pickup Weight,,,,,,9395.2,,,
tr19,2024-05-16 15:36:13,Cargo ID,,,Cr11,,,,,,
tr39,2024-05-16 15:44:34,Truck Weight,,,,,,,,14719.2,
tr48,2024-05-16 15:48:11,Is_normal,,,,,,,,,abnormal
tr48,2024-05-16 15:48:11,Truck Status,,,,,,,Available,,
tr10,2024-05-16 15:51:48,Truck Status,,,,,,,Occupied,,
tr10,2024-05-16 15:51:48,Pickup Plan ID,,Pcp10,,,,,,,
tr10,2024-05-16 15:51:48,Scheduled Pickup Weight,,,,,,9255.9,,,
tr10,2024-05-16 15:51:48,Cargo ID,,,Cr18,,,,,,
tr16,2024-05-16 15:52:47,Is_normal,,,,,,,,,abnormal
tr16,2024-05-16 15:52:47,Truck Status,,,,,,,Available,,
tr1,2024-05-16 15:53:44,Truck Status,,,,,,,Occupied,,
tr1,2024-05-16 15:53:44,Pickup Plan ID,,Pcp7,,,,,,,
tr1,2024-05-16 15:53:44,Scheduled Pickup Weight,,,,,,9412.5,,,
tr1,2024-05-16 15:53:44,Cargo ID,,,Cr10,,,,,,
tr40,2024-05-16 15:57:45,Truck Weight,,,,,,,,22162.5,
tr12,2024-05-16 16:03:01,Is_normal,,,,,,,,,abnormal
tr12,2024-05-16 16:03:01,Truck Status,,,,,,,Available,,
tr20,2024-05-16 16:10:32,Truck Status,,,,,,,Occupied,,
tr20,2024-05-16 16:10:32,Pickup Plan ID,,Pcp3,,,,,,,
tr20,2024-05-16 16:10:32,Scheduled Pickup Weight,,,,,,9430.5,,,
tr20,2024-05-16 16:10:32,Cargo ID,,,Cr1,,,,,,
tr32,2024-05-16 16:38:10,Is_normal,,,,,,,,,abnormal
tr32,2024-05-16 16:38:10,Truck Status,,,,,,,Available,,
tr9,2024-05-16 16:52:00,Truck Weight,,,,,,,,11070.8,
tr23,2024-05-16 16:55:02,Is_normal,,,,,,,,,abnormal
tr23,2024-05-16 16:55:02,Truck Status,,,,,,,Available,,
tr25,2024-05-16 16:56:34,Truck Weight,,,,,,,,13145.6,
tr26,2024-05-16 16:56:48,Truck Weight,,,,,,,,21136.8,
tr6,2024-05-16 16:58:41,Truck Status,,,,,,,Occupied,,
tr6,2024-05-16 16:58:41,Pickup Plan ID,,Pcp10,,,,,,,
tr6,2024-05-16 16:58:41,Scheduled Pickup Weight,,,,,,9411.0,,,
tr6,2024-05-16 16:58:41,Cargo ID,,,Cr18,,,,,,
tr11,2024-05-16 17:10:11,Truck Weight,,,,,,,,22133.0,
tr37,2024-05-16 17:16:18,Truck Status,,,,,,,Occupied,,
tr37,2024-05-16 17:16:18,Pickup Plan ID,,Pcp4,,,,,,,
tr37,2024-05-16 17:16:18,Scheduled Pickup Weight,,,,,,9396.8,,,
tr37,2024-05-16 17:16:18,Cargo ID,,,Cr7,,,,,,
tr31,2024-05-16 17:23:15,Truck Weight,,,,,,,,11656.3,
tr48,2024-05-16 17:30:09,Truck Status,,,,,,,Occupied,,
tr48,2024-05-16 17:30:09,Pickup Plan ID,,Pcp2,,,,,,,
tr48,2024-05-16 17:30:09,Scheduled Pickup Weight,,,,,,9442.5,,,
tr48,2024-05-16 17:30:09,Cargo ID,,,Cr11,,,,,,
tr39,2024-05-16 17:51:56,Is_normal,,,,,,,,,abnormal
tr39,2024-05-16 17:51:56,Truck Status,,,,,,,Available,,
tr38,2024-05-16 17:57:41,Truck Weight,,,,,,,,20828.8,
tr34,2024-05-16 18:00:09,Is_normal,,,,,,,,,abnormal
tr34,2024-05-16 18:00:09,Truck Status,,,,,,,Available,,
tr2,2024-05-16 18:15:10,Truck Status,,,,,,,Occupied,,
tr2,2024-05-16 18:15:10,Pickup Plan ID,,Pcp5,,,,,,,
tr2,2024-05-16 18:15:10,Scheduled Pickup Weight,,,,,,9356.0,,,
tr2,2024-05-16 18:15:10,Cargo ID,,,Cr9,,,,,,
tr8,2024-05-16 18:22:22,Truck Status,,,,,,,Available,,
tr15,2024-05-16 19:14:45,Truck Weight,,,,,,,,11865.6,
tr46,2024-05-16 19:15:29,Truck Status,,,,,,,Occupied,,
tr46,2024-05-16 19:15:29,Pickup Plan ID,,Pcp8,,,,,,,
